Source Port,Destination Port,Packet Length,Anomaly Scores,Timestamp_encoded,Source IP Address_encoded,Destination IP Address_encoded,Protocol_encoded,Packet Type_encoded,Traffic Type_encoded,Payload Data_encoded,Malware Indicators_encoded,Alerts/Warnings_encoded,Attack Type_encoded,Attack Signature_encoded,Action Taken_encoded,Severity Level_encoded,User Information_encoded,Device Information_encoded,Network Segment_encoded,Geo-location Data_encoded,Proxy Information_encoded,Firewall Logs_encoded,IDS/IPS Alerts_encoded,Log Source_encoded
45411,23448,331,29.66,35735,34956,25340,2,0,2,6994,0,0,2,0,2,1,5181,20407,1,584,6120,0,0,1
44297,48114,565,51.2,14021,36833,27505,1,0,2,32059,1,1,2,0,1,2,27853,524,0,7971,14297,0,1,1
31088,45502,858,73.9,38671,31916,37694,1,0,1,30303,0,1,0,1,2,1,29888,18068,1,6499,17649,1,1,0
6957,55855,273,70.82,9408,18924,2150,2,1,2,2703,0,1,1,0,1,0,4001,15657,0,2272,2123,0,0,0
43819,63058,422,7.61,19489,29187,6323,2,0,1,3034,0,1,2,1,2,2,16486,17953,2,8162,20148,1,0,0
13419,17295,403,56.36,35903,26573,27966,1,0,1,15544,1,1,1,1,0,1,15757,1102,2,3401,14642,0,1,1
48470,47096,1125,17.4,21628,5572,14885,1,0,0,29110,0,1,2,0,1,1,10211,8410,2,6550,1001,0,0,0
31648,12563,1224,0.27,19709,26953,2190,0,1,0,26530,1,1,0,0,1,1,22834,5212,0,6798,17835,0,0,1
59995,37136,1386,36.5,35333,35249,6018,0,0,2,37986,0,0,0,1,1,2,17023,17765,0,2755,15511,1,1,1
28314,33161,1240,24.34,18183,14126,28760,2,0,0,17441,1,0,2,1,2,1,21429,18155,0,8094,20148,0,1,0
18856,52721,382,71.06,34241,29087,12585,2,0,0,29609,1,1,1,0,2,1,25382,17952,2,2896,20148,0,0,0
16971,56672,918,47.71,28743,33268,28489,0,1,2,33361,1,0,2,0,1,1,904,1317,0,6813,1293,0,0,0
4751,16799,210,8.41,27411,23921,22637,1,1,0,36515,0,0,2,1,1,0,1196,666,2,6739,20148,1,1,0
44612,42347,314,59.08,34584,36215,12892,0,1,2,36024,1,1,0,0,2,2,28115,27274,2,2359,20148,0,0,0
65527,54083,1114,5.9,12673,770,37676,0,1,2,17602,0,1,0,1,2,1,9518,18205,0,2404,1344,1,1,1
12906,51329,644,85.5,30730,10027,28750,2,0,0,27310,1,0,2,0,0,1,3671,14852,2,864,20148,0,1,0
14273,55596,903,31.41,21098,10579,27886,2,1,1,39790,1,0,1,1,2,1,24242,16381,2,382,20148,0,1,0
39985,48628,156,38.79,39722,29747,7388,2,0,2,6783,1,0,2,0,1,1,4401,18221,1,3203,20148,1,1,0
57159,61686,926,71.74,3880,13708,12690,1,0,1,29801,1,0,0,0,2,0,8047,12265,2,4631,3332,0,0,0
23232,46984,810,75.92,5242,15212,39095,2,1,0,3290,0,1,2,0,1,1,12426,24099,0,1546,5590,1,0,1
62757,4789,675,16.24,8183,12021,3551,0,0,0,38282,1,0,1,0,0,0,21822,16002,1,2655,19562,1,0,1
24984,43402,1136,95.52,15938,22815,8471,1,1,1,22615,1,0,1,0,0,2,29154,17939,1,7627,20148,0,1,0
36274,6722,164,70.97,11792,2167,39497,2,1,1,38694,0,1,1,1,0,1,18926,4759,2,6497,20148,1,1,0
47964,18120,966,44.26,11112,6176,9758,0,1,1,8298,0,1,2,0,0,0,5612,10715,2,1831,117,1,0,0
24601,49470,1209,0.17,18052,24023,16651,0,1,0,36683,1,0,2,0,0,0,19347,12379,2,2697,20148,0,0,0
55147,12571,158,48.28,28766,11665,38410,1,1,0,25203,1,0,2,0,2,1,2556,27946,2,1016,20148,1,1,0
53191,53352,1323,48.84,25015,20066,37768,0,1,1,37809,0,1,1,0,0,1,1327,15810,0,674,20148,0,1,0
58764,61669,600,79.28,985,20008,9849,2,1,1,11545,0,1,0,0,0,0,2800,20310,1,8152,20148,1,0,1
18827,14115,236,97.29,38347,5630,3766,0,1,2,4105,0,1,2,1,1,0,4037,25092,1,5259,20148,1,1,1
5329,60641,829,31.45,14374,8798,9870,0,0,1,13980,1,0,1,0,2,2,29292,17913,1,3479,15549,0,0,1
24376,27261,1330,44.81,36313,16768,29172,1,0,0,4086,0,1,1,1,2,2,2150,27970,0,1976,10486,0,0,1
33251,32226,550,73.39,35850,28612,21842,0,1,1,6145,0,1,1,1,2,0,13595,9967,2,7890,224,0,0,1
52095,42912,790,21.18,361,23291,37195,1,1,2,31227,0,0,2,1,1,2,4439,117,1,372,20148,0,0,1
24231,6871,1484,69.21,10504,26028,13399,2,0,0,36420,1,0,0,0,0,1,13165,21799,0,1756,6358,1,0,1
42527,38116,461,42.96,3275,32904,3688,2,0,2,32746,1,0,2,0,1,0,5913,24767,0,11,20148,1,0,0
24721,60876,533,87.97,22851,6068,14697,0,0,1,26497,0,0,2,1,2,1,4766,30805,2,5365,20148,1,1,0
3369,13171,747,45.28,25648,20356,16224,2,0,0,27124,1,0,1,1,0,2,13640,18148,0,57,5077,1,1,0
60235,40926,264,92.46,3524,9156,33340,2,1,0,36809,1,0,1,0,0,0,16500,13292,2,1485,17297,0,1,0
51678,53040,854,76.43,20936,3497,10480,1,0,0,775,1,1,1,0,2,0,28809,28673,1,3315,12638,0,1,1
53465,43151,374,11.12,20228,32169,29072,0,0,2,14771,0,0,1,1,0,0,18696,1812,0,5773,20148,1,0,0
24852,44687,1348,1.66,4446,26891,12530,1,1,1,12082,0,0,0,0,2,0,19160,18021,1,1979,19798,1,1,0
33172,1198,953,30.19,16767,6340,4676,2,1,2,30651,0,1,1,0,1,1,27750,18175,0,8070,20148,0,0,1
12265,8887,1305,27.03,6054,13844,6944,0,0,0,24098,0,0,2,0,1,1,24714,15486,0,5138,4344,1,1,1
56942,12689,1092,13.11,16852,22176,22697,2,0,0,5050,1,0,2,1,0,2,2104,593,0,7429,10091,0,0,0
23268,36286,1148,46.38,2634,5360,10284,1,0,1,2350,0,1,2,1,2,1,8816,12929,1,3363,6927,1,0,0
52445,16539,256,88.92,17895,28189,13429,2,1,1,39709,1,1,0,0,1,1,2209,655,2,7265,20058,0,0,1
25351,48568,1019,30.98,9360,35365,27359,0,1,0,39193,0,0,0,1,0,2,11444,20305,1,3366,20148,1,0,0
41535,37305,1271,0.28,24140,21451,29112,0,0,2,475,1,0,0,1,2,2,28875,7513,0,3237,20148,1,0,0
31878,34280,1255,5.85,33453,11982,20719,0,0,1,37745,0,0,1,0,0,2,5855,18105,1,4443,10120,0,0,1
9857,41374,1089,50.04,38796,19531,38448,0,0,2,18417,0,0,0,0,0,0,13675,10710,1,8033,13430,0,0,1
49787,19247,393,30.85,37784,35814,15816,2,0,0,12524,0,0,0,0,2,2,29377,17029,0,2462,9996,1,1,0
14092,9089,211,70.48,32632,22641,17270,1,0,0,18795,1,1,2,0,2,0,3453,15746,1,3569,20148,1,1,1
11114,48340,454,29.55,31997,1639,8644,0,0,1,29447,0,0,0,0,2,1,25373,9129,2,8200,20148,0,0,0
10117,15956,1033,94.43,21219,12603,34995,0,1,0,17671,0,0,2,1,1,0,20736,18192,0,1433,17412,1,0,0
26374,46271,631,11.39,2119,14829,9068,2,0,2,35442,0,0,0,1,1,0,20090,18068,1,4382,20148,1,0,1
21994,36174,1133,93.28,9139,32663,4405,1,1,2,14219,0,1,1,0,0,1,22194,17953,1,2581,20148,0,1,1
25691,10735,88,24.77,3421,19350,16553,2,1,1,8108,1,1,1,1,0,2,26251,22854,0,6435,20148,0,1,1
20752,15878,547,45.5,21276,19941,6402,1,1,1,26146,1,1,0,0,1,2,22316,13931,2,424,20148,1,0,1
50907,44554,116,60.89,12396,954,9937,1,1,0,24209,1,1,1,1,0,0,2467,18116,1,6307,20148,0,1,1
15026,56791,1048,93.8,1111,27997,34107,0,1,0,31777,0,0,0,0,1,1,1697,18094,2,3021,20148,1,1,1
2378,42787,74,50.69,7462,11771,30655,2,1,0,25024,0,1,1,0,2,1,7001,9989,1,7080,20148,1,0,0
44272,64157,858,22.66,26667,34792,38891,2,1,2,3690,0,0,2,0,1,0,927,18250,2,8592,17726,0,1,0
45392,53669,1138,60.03,7880,28484,23516,1,1,0,10132,0,0,2,0,0,1,2186,8647,1,4527,20148,1,0,0
16808,30598,1052,31.94,18724,20501,15553,0,0,1,36487,1,1,0,1,0,1,8146,14774,0,3135,6897,0,1,1
43780,37257,1051,87.78,38641,3065,27444,2,0,1,15445,1,1,0,0,1,0,14029,2341,2,2912,6467,1,0,0
52900,25128,188,50.03,39730,1554,30758,2,1,1,24114,0,1,1,0,1,1,5381,23468,1,8235,1893,0,1,1
47569,33310,1039,87.11,37167,10666,6234,1,0,1,35620,1,0,1,0,2,0,9023,19345,1,3327,20148,0,1,0
60106,22865,1053,67.58,38229,19915,37946,2,1,1,2352,1,1,2,0,0,0,17158,5235,0,1833,5783,0,0,1
17572,46837,1128,78.75,32113,7718,25905,0,1,1,1822,1,0,2,1,0,1,31847,1498,1,1457,5976,0,1,0
58318,41352,101,15.68,31396,4077,20818,1,0,1,23562,0,1,1,1,1,2,6631,19016,2,472,20148,1,1,1
56753,52039,493,2.91,13139,7787,15762,2,0,0,20834,1,1,2,0,1,2,8562,15370,0,4861,20148,0,0,1
48915,51067,839,52.16,9397,17143,38677,0,0,1,11902,1,0,2,1,2,2,3953,18247,2,7112,3965,1,0,1
25063,34607,347,34.64,28359,12107,4636,1,0,0,2038,0,0,1,1,2,0,26976,24343,1,7352,14353,1,1,1
51003,44844,710,73.8,20701,5258,5666,0,0,1,31301,0,0,2,0,1,1,24961,6282,1,3756,20148,0,1,0
65495,23811,1084,17.63,38169,22466,34120,1,1,1,825,1,0,1,0,0,2,20935,27412,1,1584,505,0,1,0
58035,56119,260,25.7,37691,22509,28013,2,1,0,26438,0,1,1,1,0,1,15281,17916,0,8175,15288,1,1,1
11078,25342,630,19.01,20886,32587,27352,0,1,1,26065,1,1,2,1,1,2,25919,9620,2,4139,4570,0,0,0
23580,22502,223,26.0,27347,21610,34370,2,0,2,35,1,1,2,1,0,1,9169,10646,2,6575,5761,0,1,0
52405,30008,319,83.32,30631,14674,28653,2,0,0,1485,1,0,1,1,1,0,27893,20720,1,3545,5199,0,0,0
4679,61503,448,4.79,31466,9756,22873,1,0,2,489,1,0,0,0,2,0,21936,15074,2,4488,20148,1,1,0
52597,6282,1244,19.81,31100,2988,29096,0,0,1,33941,1,1,1,0,1,0,5776,27990,1,1233,18764,0,0,1
17599,15436,1058,56.88,12162,10569,36662,2,1,2,10555,0,0,0,1,1,2,2924,23175,2,6239,20148,1,1,0
3646,51973,1301,68.13,2017,38887,10079,1,1,2,545,0,1,1,1,2,1,28251,17307,2,5298,9618,1,1,0
21648,60466,989,9.1,25502,16836,448,1,0,0,15195,1,1,2,0,1,1,28187,31429,2,3975,20148,0,1,1
30054,58467,128,67.85,14274,37773,20866,0,0,2,1053,1,1,1,0,2,1,9005,22963,0,2886,20148,0,1,1
34981,47897,692,37.55,36961,30187,13833,0,1,1,26177,0,0,0,0,0,2,27971,8342,0,62,20148,1,1,0
41430,36200,543,77.89,32264,39135,37332,2,0,1,14823,1,1,1,1,1,2,2398,29483,0,113,20148,0,1,1
45999,45904,1097,52.58,35815,23569,21061,1,0,0,36777,1,1,2,1,1,1,6033,8812,0,1410,8708,0,1,0
7405,41121,1073,97.45,28736,14843,39610,1,1,2,36180,0,1,2,1,0,2,20716,23358,0,682,20148,0,0,1
49371,48438,569,52.77,12398,32933,1725,1,1,1,27373,1,1,1,0,0,2,21371,5223,1,4989,11557,1,1,0
8053,6832,1108,67.97,6915,3055,22582,0,0,1,24978,1,1,2,0,1,1,9340,23802,1,6992,16870,0,0,1
28801,46009,237,29.48,36300,31668,30594,0,1,2,23891,1,1,2,0,0,0,11657,5719,2,2450,20148,0,1,1
8701,31630,136,16.13,32938,87,20801,2,1,2,21773,1,1,2,1,1,0,19070,18037,0,7008,20148,0,1,1
24663,60616,937,81.26,21156,4238,21508,2,0,1,3138,1,1,0,1,1,2,25071,28904,1,2474,10665,1,0,1
59712,11180,396,82.67,18523,5139,5947,2,0,0,33008,1,0,1,0,1,2,12943,18602,2,336,20148,1,1,0
47629,16735,237,93.72,7036,10065,21207,0,1,1,39114,1,1,2,0,2,1,15460,18229,2,1526,20148,0,0,1
10615,39075,1099,96.43,39947,2416,5614,2,1,1,30266,1,1,0,1,2,1,25959,30494,2,3978,14070,0,1,0
46342,54856,811,83.32,27844,11912,26167,0,1,1,2120,1,0,1,1,1,1,18877,6499,1,4721,9356,0,0,1
5022,57192,242,57.54,13762,35083,31381,1,1,1,3141,0,0,0,0,1,1,22814,1098,0,6879,9142,1,0,0
37291,40312,886,8.88,38274,21233,37192,0,0,1,35805,0,1,2,0,0,0,25450,3825,2,4111,8208,0,0,0
61480,15976,501,23.56,32266,5916,27346,0,1,1,30806,0,1,1,1,1,1,27910,27423,1,6830,20148,1,0,0
40258,6409,503,43.22,21016,37346,13955,1,0,0,23910,1,0,0,1,1,1,10949,18009,1,7040,17906,1,1,0
47041,45248,171,34.89,23559,10481,18094,2,0,2,12536,0,1,1,0,0,2,1542,18032,2,7004,20148,0,0,1
62763,22627,344,43.46,16692,12255,5542,2,1,0,26108,0,0,0,1,1,1,11381,11126,0,5241,20148,1,0,0
31743,57247,202,89.28,2419,17367,15536,0,1,2,24154,0,1,0,0,1,1,18925,18261,2,2463,14675,0,0,1
32729,59484,352,34.18,4005,26968,18751,1,1,1,32988,0,1,0,0,0,1,19281,18539,1,633,20148,0,0,1
48354,35622,991,90.11,24,18897,28701,1,1,1,20451,0,1,2,1,1,0,12233,18816,1,8635,20148,1,0,0
57365,17337,1468,60.17,28366,15376,9879,0,0,2,23533,1,0,0,1,0,0,27488,17813,2,6285,16100,0,0,1
23747,1548,822,2.93,25232,21640,33209,2,1,0,12778,0,1,2,1,0,1,3944,12376,2,8538,12089,1,1,0
31311,37083,185,21.88,38288,37191,4017,1,1,2,24089,1,0,2,0,0,2,19739,3889,1,2740,10244,1,0,1
45730,15199,1186,80.5,38049,6793,12121,1,0,2,16973,1,1,0,0,1,0,30240,14031,1,1646,20148,1,0,0
45572,32803,918,49.51,26706,11800,29871,0,1,1,26629,0,0,2,0,0,2,28424,18137,1,3535,20148,1,1,0
53728,7920,88,95.65,35203,14904,17085,0,1,1,25456,1,0,0,1,1,1,8031,30707,2,6119,15981,0,1,1
23472,24114,460,19.44,15637,37119,458,0,1,0,34749,0,0,0,0,1,1,26099,4866,1,409,15684,1,1,0
7101,53250,419,33.36,20899,10291,20402,0,0,0,9147,1,0,0,0,1,1,18738,16695,1,1975,17006,1,0,1
27378,24041,1433,36.19,4746,19485,12479,1,0,1,6368,1,1,0,0,2,1,6344,11903,0,3879,20148,1,1,1
44068,49956,189,80.93,39508,6622,18604,0,0,0,30074,1,1,0,0,2,0,25374,1051,1,4460,20148,1,0,0
23331,50316,496,34.24,10729,3762,37963,0,0,1,39292,1,1,0,0,0,1,19132,10427,2,1393,2183,1,1,0
1092,14582,1422,86.88,11417,26595,1099,0,1,0,22702,0,0,2,1,2,0,29836,27447,2,7083,20148,0,0,1
1100,56102,1044,9.79,13372,9134,3597,0,1,1,1147,1,1,1,0,2,0,25580,18206,1,2254,20148,1,1,1
63327,9710,937,87.36,15582,13593,9776,2,1,0,21195,0,0,0,1,2,0,30167,6952,1,3821,19295,1,1,1
6661,11599,683,38.21,27435,24725,30776,1,1,1,10169,1,1,1,1,1,1,26010,26186,1,1488,20148,1,1,1
56483,4930,469,14.97,10946,13894,5846,1,0,0,19307,1,0,0,0,2,2,1275,12690,1,1442,18465,0,0,1
59839,40998,975,53.63,853,12836,37628,2,0,1,119,0,1,0,1,2,0,13846,8850,1,5297,20148,0,1,1
43450,13057,1111,8.15,9314,14382,36280,1,1,0,3973,1,0,0,0,1,1,23899,18165,1,1034,5904,0,0,0
40829,63414,615,44.34,33653,553,12673,1,1,0,29540,1,0,2,1,1,0,8473,31073,1,4836,20148,0,0,1
37450,23789,359,64.59,19994,2567,34897,1,1,2,30492,0,1,0,0,2,0,21544,15877,2,8551,20148,0,0,0
22604,63522,1201,75.28,10017,24962,18458,0,0,2,12758,0,0,2,0,1,0,14107,26219,0,3283,20148,1,1,0
49182,1109,274,90.72,30627,20360,39957,1,1,2,9525,1,1,2,1,0,1,12568,5035,1,818,20115,1,1,0
47840,53453,991,50.19,22989,13866,22758,1,0,1,2293,1,0,2,0,2,0,27683,18094,2,6254,5334,0,1,0
10674,17106,66,49.65,25610,36427,29962,2,1,2,21,1,1,1,1,1,2,5912,26809,2,8004,7480,0,1,1
56298,26705,800,49.45,39411,402,29573,1,0,0,11525,0,0,1,1,2,1,2569,17245,1,4893,20148,1,0,0
12894,11359,397,86.21,39139,36067,4947,1,0,0,27923,1,1,1,0,2,0,2935,20532,0,3593,1364,0,1,0
14258,39766,1204,15.97,29119,1604,37368,2,0,1,3453,1,0,1,1,2,1,9411,12115,2,3494,20148,0,0,0
12326,42466,450,92.57,4235,25530,39204,1,1,0,10914,1,1,0,0,0,2,27812,24578,1,2472,20148,1,1,0
64548,40791,1121,78.65,37217,2746,5933,2,0,2,31210,0,0,2,1,2,2,20691,7291,1,285,20148,1,0,0
50395,49721,1441,3.11,14723,9044,18565,1,1,2,25043,1,1,0,0,2,2,25360,17967,2,7593,19535,1,1,1
56543,31345,962,40.06,31887,13482,29565,1,0,0,9713,1,0,0,0,2,2,28382,24247,1,5591,20148,0,0,0
63834,52027,952,62.48,31582,36947,34994,1,0,0,15977,1,0,0,0,0,2,25375,28684,1,5704,20148,1,0,0
53314,16787,1166,2.89,34995,4186,38004,1,0,2,25723,1,1,0,1,1,0,7140,19491,1,261,3266,0,1,1
48599,3122,1428,93.76,32987,37056,2314,1,1,0,34031,1,0,2,1,2,0,15802,26937,2,2786,14073,1,0,0
40931,22942,311,90.16,3171,18033,31466,0,0,1,36281,0,0,0,0,1,2,16081,11235,0,4629,19331,0,0,1
4859,19333,917,57.11,12693,39538,39565,2,0,1,19557,0,1,1,0,2,0,26980,7591,0,496,7053,0,0,1
39648,6704,452,45.29,27580,10410,3467,2,0,1,24204,0,1,0,0,2,0,18520,18196,0,8506,17680,1,1,0
33083,36875,814,90.0,9075,33290,23019,0,1,2,5781,1,1,1,1,1,2,17286,9349,0,1647,20148,1,0,0
20714,22530,1096,80.9,35922,24551,10534,0,1,2,14249,0,1,1,0,2,1,18563,17481,1,5504,20148,1,0,1
51414,31764,1128,40.57,22747,30535,23488,2,1,0,13155,1,1,2,0,0,1,4583,18087,1,8385,20148,1,1,0
9254,44341,1208,3.2,34750,21618,26706,1,0,0,38613,0,0,2,0,1,1,18424,4250,2,8371,2528,1,1,0
17571,20585,1262,77.16,2089,37892,12870,2,0,0,38230,1,0,2,0,1,1,7438,2994,2,6402,7443,0,1,1
40241,43482,330,65.47,21759,33837,16250,2,0,1,35765,0,1,0,1,1,0,2011,18273,2,1741,6423,0,0,0
40463,32730,996,99.32,28116,7799,26273,1,1,2,3019,0,1,2,0,0,1,6774,29008,2,6531,20148,1,1,1
24720,22897,1442,68.52,23565,26406,18607,0,0,0,1763,1,0,1,1,1,0,28320,16163,1,8504,18563,1,0,0
13143,54845,714,80.08,25173,11272,35592,1,1,2,27680,1,0,0,1,1,0,12639,28814,0,1608,14957,1,1,0
36782,45108,212,4.28,31462,12004,37202,1,1,2,39869,0,0,1,1,2,1,17893,18090,2,5427,20148,1,0,1
31176,57338,912,18.28,8574,24180,35031,0,0,0,18290,0,0,2,1,2,2,15881,29117,2,6111,20148,1,0,0
32838,37034,345,72.85,31370,31527,27219,0,0,0,14151,0,1,1,1,1,2,31476,30335,2,5903,20148,0,0,0
62657,62540,758,40.88,25987,32599,3514,0,1,1,8926,0,1,0,1,2,1,23206,20144,0,673,17171,0,1,0
24897,41825,855,32.7,38611,11806,37938,0,0,0,39984,1,0,0,0,0,2,18162,4953,2,6312,20148,0,0,0
44489,37402,977,6.89,16942,35546,6832,1,0,0,23968,1,0,1,0,1,2,24573,4624,2,4601,20148,1,0,1
55427,49274,284,32.34,6812,16969,26041,2,1,1,5606,1,1,0,0,0,0,16793,18893,1,6086,6816,0,0,0
34054,65091,1224,87.59,29325,17365,13598,1,1,1,23032,1,1,2,0,1,2,15597,17961,2,5082,20148,1,0,1
28749,12618,251,2.26,9528,1241,29415,2,0,1,24954,0,0,1,1,2,1,18972,18506,1,6576,20148,0,0,0
56408,61675,1115,88.27,16507,13085,39971,2,1,0,27381,1,0,0,1,1,2,19158,15256,2,2657,20148,1,1,1
19168,40625,758,12.31,23487,34273,17346,0,0,2,34995,1,0,2,1,1,0,16146,18047,2,2197,20148,1,0,1
16741,19737,1066,44.04,26347,32722,12028,1,0,1,23337,0,0,1,0,1,2,2781,17945,0,3954,20148,0,1,1
50920,3495,1357,9.58,10255,25882,4144,0,0,1,14426,0,1,0,0,0,2,11246,18023,1,3454,20148,0,0,0
4873,26740,1115,99.07,20989,23856,23682,2,0,0,22802,0,0,1,0,0,2,16490,18096,2,1494,20148,1,1,1
26107,34023,1205,91.72,13442,31068,37766,0,0,2,3450,1,1,1,1,2,2,6502,23625,1,4493,15736,0,1,0
63862,1735,581,50.78,2080,39662,26319,0,0,1,17335,0,1,0,0,2,0,21324,18902,0,34,15905,1,1,1
33578,8336,571,94.17,27348,4329,13264,2,0,2,9412,1,0,1,1,0,2,22743,23482,2,6810,6803,1,0,0
2330,35778,246,27.09,8682,27646,26368,1,0,2,29546,1,1,0,0,0,0,5536,3369,1,333,9538,0,0,0
16104,48616,165,64.66,1537,16059,29776,0,1,2,32957,1,1,0,1,2,0,21067,18108,1,7459,20148,0,0,0
15674,26892,543,65.98,23113,18023,29663,2,1,1,1492,0,0,0,0,2,0,12326,25292,2,2977,20148,1,1,0
51955,57559,636,31.14,5204,9509,482,0,1,1,11,0,0,1,1,0,0,25575,201,1,1200,20148,1,0,0
47344,16852,627,10.19,20084,29327,33409,1,0,1,3884,0,0,1,0,1,0,20770,2368,0,4457,20148,0,0,0
27468,43536,1305,22.46,30371,11096,759,2,0,2,26011,0,1,2,1,0,0,20108,17025,2,6369,1585,1,1,0
16985,28413,267,90.24,15882,9007,33230,0,1,2,10775,1,0,2,0,2,1,25179,18002,2,5480,16592,0,1,0
1392,35345,1080,67.16,27413,33795,2446,1,1,0,28784,1,1,0,0,2,2,27202,14313,0,2470,20148,0,0,1
19472,5672,315,3.04,15729,6506,20302,0,0,1,39923,1,1,0,0,0,1,13557,16129,0,822,4744,0,1,1
56020,37248,347,4.41,392,36398,5857,2,1,1,29651,0,0,2,0,1,2,15926,18037,1,5661,20148,1,1,1
54931,5919,1379,72.2,38561,27799,23956,1,1,2,36283,0,0,0,1,2,0,26611,7033,0,4574,20148,0,1,0
49528,21674,695,75.92,9847,39246,3446,1,1,2,27161,0,0,1,0,1,2,6706,18068,2,2689,17984,1,1,0
27593,18380,1138,87.08,7854,25238,12464,1,0,0,14217,0,1,2,0,0,1,13371,11271,2,699,20148,0,0,0
22510,58639,1130,98.17,13706,17493,11825,0,0,0,6341,1,0,0,1,2,0,25117,8646,2,3165,20148,0,0,1
44298,12117,1423,97.5,4150,3130,21905,2,1,2,36240,1,1,2,0,1,1,27896,18042,1,7912,20148,0,0,1
37564,41045,959,89.35,14780,6152,13927,0,1,2,32539,1,0,1,0,0,1,12965,18153,2,2633,19485,0,0,0
56342,47595,1261,77.08,34754,38552,21728,2,0,1,12056,1,0,1,0,2,0,16642,13854,0,4977,20148,0,0,1
8235,44468,544,15.29,11886,14015,3882,0,0,0,34616,0,1,1,1,2,1,1345,22683,0,4523,1879,1,0,1
23858,35933,695,75.03,4580,12984,27912,0,1,1,10021,0,0,1,1,2,1,21096,30779,2,470,18388,0,1,0
6634,26528,1367,62.5,33097,19590,6470,1,0,2,21688,1,1,0,1,2,0,28286,30092,2,3650,19421,1,1,0
6873,30203,303,62.71,26876,15407,22771,1,0,1,22155,0,0,0,0,0,0,17972,11113,1,7733,12543,0,0,1
52935,17383,1244,82.12,5239,39235,38028,0,0,0,31186,1,1,1,0,0,2,27369,17934,2,2795,694,0,0,0
27064,41635,709,10.19,19517,5007,33054,1,0,0,19651,0,1,2,0,0,1,23019,5461,1,4163,2410,0,1,1
11447,55062,159,71.89,13647,23524,28221,2,0,1,35831,0,0,0,1,0,1,22833,17279,2,5735,20148,1,0,1
57578,39303,766,7.12,32901,33120,15534,2,0,0,15618,0,0,2,0,0,2,19823,2557,0,3499,3950,1,0,0
64244,10242,615,64.53,23226,37867,19996,2,1,2,8615,0,1,2,0,2,0,11173,31848,1,2890,20148,0,0,0
48316,41737,1139,12.73,30334,38582,26921,0,0,2,19468,0,0,1,0,0,0,22289,18191,1,3043,12198,1,0,0
57894,11242,988,89.31,15700,2460,7703,0,0,0,9478,1,1,1,1,2,1,30147,13804,2,8703,20148,1,0,1
44176,23403,1417,61.83,31538,23204,5897,1,0,2,94,0,0,0,1,2,1,6146,16877,0,1893,2822,1,1,0
43440,52098,770,48.06,28196,27519,31937,1,1,0,2691,0,0,1,1,0,0,8581,7780,1,5339,20148,1,1,0
21463,22775,540,8.0,10475,16580,32161,1,1,1,35527,0,1,2,1,2,2,18752,31176,0,2213,10319,0,0,0
8922,33331,822,75.77,28916,19349,27970,2,0,1,2368,1,0,1,0,1,0,17308,24275,1,4017,20148,1,1,1
31733,17570,896,20.24,18966,32001,10411,2,1,2,4385,0,1,1,1,1,1,16918,23121,1,2614,2111,0,1,0
45678,47276,1183,82.18,28190,21059,13873,2,0,2,3512,1,1,2,0,0,0,2124,28527,1,3631,788,1,0,1
17770,31373,632,82.63,31900,7062,19103,0,0,0,24590,1,1,0,1,0,2,22053,8898,0,3667,5676,1,1,0
58644,11426,550,90.86,24302,11692,29824,0,1,1,39650,0,0,0,1,1,2,1849,24026,2,4711,20148,1,0,1
23189,26125,1302,24.63,25802,11957,28209,2,0,2,25347,1,0,2,0,0,2,24139,4779,1,4255,16128,0,0,1
38810,42755,969,42.67,13921,22161,19357,0,0,2,8814,0,0,0,0,0,1,23215,18211,2,2891,20148,1,0,0
44194,8129,912,73.75,489,26866,38412,2,0,1,34197,1,1,0,0,2,1,7399,14527,0,3959,7575,0,0,1
5098,22238,1495,55.08,33452,15246,3341,2,1,2,9705,0,0,2,0,0,2,246,20533,0,6849,20148,1,0,0
28760,23853,922,25.25,3335,30733,39563,0,1,2,2936,1,0,0,1,0,0,24292,24878,1,275,1020,1,0,0
2192,6916,561,96.3,32664,25825,38509,2,1,1,21052,1,1,0,0,2,0,3723,1242,0,6096,14477,1,1,0
7065,54811,436,27.82,37190,21106,30825,0,1,2,38723,1,0,2,0,2,0,28655,1946,1,8632,20148,1,1,0
47984,55031,209,55.46,5824,5691,18428,0,0,1,4710,1,0,0,1,0,1,27523,31788,1,3747,20148,0,1,0
38632,61582,111,64.65,33537,16542,27945,2,0,0,14631,0,0,2,0,0,2,30640,18147,2,3691,20148,0,0,1
35368,47894,688,59.2,9511,6609,1878,2,1,0,24160,0,0,2,0,1,0,30777,9798,1,2468,630,0,1,0
1892,2493,276,96.66,3107,18626,9668,2,0,2,7768,0,1,0,1,2,0,21802,24014,0,6202,20148,0,0,0
49278,3504,183,63.59,6686,26873,17883,0,0,0,35689,0,1,0,0,0,1,15210,1744,0,8377,11480,0,1,1
52496,5810,97,68.25,29824,19302,18757,1,1,0,11231,0,1,2,1,1,1,14815,28370,0,7610,20148,0,1,0
12494,1383,1290,27.37,31854,34921,23283,1,1,0,30754,0,0,2,1,0,0,12455,2702,1,3168,20148,1,0,1
20303,43987,1194,31.59,7898,9152,18633,2,1,0,31860,1,1,2,1,2,2,17976,18055,2,3851,7617,0,0,0
